rms,centroid,rolloff,tempo,zcr,density,energy,loop_name,category,path,energy_norm
0.03468794375658035,8054.614274571044,10792.258144946809,135.99917763157896,0.33836851728723405,86.16145660126372,0.599767964513772,Ride 4.wav,Rides,/content/drive/MyDrive/techno dataset/Berlin underground/Rides/Ride 4.wav,0.6384631043672488
0.11074244976043701,6984.610067412719,11736.082490961602,109.95678191489361,0.28866707010472076,86.16660560756405,0.5959198982088306,Drumloop_017_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_017_NOKICK_110.wav,0.6333430603042566
0.05253569781780243,7442.660358208053,11275.62255859375,135.99917763157896,0.3241916232638889,87.99955656560059,0.5936260825475875,Open Hat 3.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Open Hat 3.wav,0.6302910242094355
0.14080344140529633,6663.791017614483,10251.952280896776,147.65625,0.2834303835605053,86.16660560756405,0.5850807103405972,Drumloop_004_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_004_NOKICK_110.wav,0.6189209804608973
0.23628894984722137,5621.516722774896,10620.937461041389,109.95678191489361,0.13892900182845744,86.16660560756405,0.5727195972212218,Drumloop_017_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_017_FULL_110.wav,0.6024739031957366
0.1163613349199295,6982.47978070779,10429.200322577293,109.95678191489361,0.3069834607712766,86.16660560756405,0.5719499231535066,Drumloop_004_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_004_TOP_110.wav,0.6014498134767564
0.11338907480239868,6406.661046653665,11221.146863572141,109.95678191489361,0.21865779795545212,86.16660560756405,0.5650067473993616,Drumloop_022_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_022_NOKICK_110.wav,0.5922115719857843
0.07480554282665253,5701.876431361079,9884.043518926057,246.09375,0.17311977332746478,86.77493556522462,0.5644703286852226,Snare 11.wav,Snares,/content/drive/MyDrive/techno dataset/Berlin underground/Snares/Snare 11.wav,0.5914978401436177
0.12520715594291687,6288.853516253735,11084.273577750997,109.95678191489361,0.24822089012632978,86.16660560756405,0.5625787317491485,Drumloop_010_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_010_NOKICK_110.wav,0.5889809761151358
0.08760813623666763,6806.357218042132,10450.275372444316,109.95678191489361,0.2934343053939495,86.16660560756405,0.5542655485775801,Drumloop_014_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_014_TOP_110.wav,0.5779198714539459
0.07959818094968796,6626.808198079087,10758.354803856382,109.95678191489361,0.2689059643035239,86.16660560756405,0.5504900668424154,Drumloop_022_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_022_TOP_110.wav,0.5728964047797249
0.060275543481111526,6617.519997818348,11108.698873316987,109.95678191489361,0.25539317029587766,86.16660560756405,0.5494195857344193,Drumloop_012_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_012_TOP_110.wav,0.5714720762970003
0.028400784358382225,6416.967834456155,10863.957741477272,156.60511363636363,0.18024680397727272,86.42847810336022,0.547578319183186,Mid Tom 4.wav,Toms,/content/drive/MyDrive/techno dataset/Berlin underground/Toms/Mid Tom 4.wav,0.5690221793547563
0.0853741392493248,6300.741047039651,10981.160460127161,109.95678191489361,0.2475462568567154,86.16660560756405,0.5450290451237069,Drumloop_008_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_008_TOP_110.wav,0.5656302431252752
0.23265449702739716,5242.668457009288,9819.283797893118,109.95678191489361,0.18366452480884307,86.16660560756405,0.5410259328641164,Drumloop_010_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_010_FULL_110.wav,0.5603039026898498
0.12886591255664825,6066.145786455257,10166.535332862368,109.95678191489361,0.21066608834773937,86.16660560756405,0.5373359296294257,Drumloop_013_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_013_NOKICK_110.wav,0.5553941694220161
0.11180610209703445,6163.263124718066,10278.639708174036,109.95678191489361,0.21497491065492022,86.16660560756405,0.5363959931366687,Drumloop_013_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_013_TOP_110.wav,0.5541435370581326
0.11955056339502335,5891.530310175569,10631.303178503158,109.95678191489361,0.21069271006482712,86.16660560756405,0.5363570665171032,Drumloop_008_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_008_NOKICK_110.wav,0.5540917432501249
0.0954960361123085,5963.7805172884655,9938.861798225566,147.65625,0.19755067216589095,86.16660560756405,0.5344455448077522,Drumloop_018_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_018_NOKICK_110.wav,0.551548368317454
0.1406073272228241,5927.994372224891,10007.269806557513,109.95678191489361,0.20438920690658244,86.16660560756405,0.5336665069361601,Drumloop_014_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_014_NOKICK_110.wav,0.5505118195905859
0.0683562159538269,5650.975002976054,9901.7578125,184.5703125,0.16034558354591838,87.04181100459196,0.5295743614931328,Snare 3.wav,Snares,/content/drive/MyDrive/techno dataset/Berlin underground/Snares/Snare 3.wav,0.5450670160658733
0.278936505317688,4539.985944107929,9565.638700444648,109.95678191489361,0.07190460854388298,86.16660560756405,0.5281152399974622,Drumloop_022_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_022_FULL_110.wav,0.5431255821717903
0.03495422378182411,6304.661612289936,10311.712646484375,139.6748310810811,0.24361165364583334,88.01663201663203,0.5264781684438302,Closed Hat 5.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Closed Hat 5.wav,0.5409473768539391
0.30779600143432617,4505.831387267062,8898.567556827626,109.95678191489361,0.10436427339594415,86.16660560756405,0.5250368196902446,Drumloop_004_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_004_FULL_110.wav,0.5390295904792551
0.08081448078155518,6074.753522052001,10448.52866314827,109.95678191489361,0.22507103453291225,86.16660560756405,0.5240780136099843,Drumloop_009_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_009_TOP_110.wav,0.5377538511884603
0.20395509898662567,5010.528618622297,8835.313772647938,147.65625,0.1309483304936835,86.16660560756405,0.5200112632459452,Drumloop_018_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_018_FULL_110.wav,0.532342837082406
0.10446289926767349,5767.583185593981,10242.331062479223,109.95678191489361,0.2028685224817154,86.16660560756405,0.5178945413738749,Drumloop_009_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_009_NOKICK_110.wav,0.5295264331030406
0.04446475952863693,6886.8983458676275,9376.980021848516,107.666015625,0.2665891485699153,86.53385659172542,0.5174172000309611,Open Hat 2.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Open Hat 2.wav,0.5288913066485749
0.12091334164142609,5860.703732446555,9671.901621717088,109.95678191489361,0.20988431889960107,86.16660560756405,0.5165581500151049,Drumloop_007_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_007_TOP_110.wav,0.5277482977747803
0.09953011572360992,5784.5544411570545,9992.437094830451,109.95678191489361,0.21142643056017288,86.16660560756405,0.5115599706868894,Drumloop_012_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_012_NOKICK_110.wav,0.5210979709957594
0.016455531120300293,5503.073073397344,11694.670024671053,126.04801829268293,0.0782906158625731,86.33397444703944,0.509864862340283,Cowbell 2.wav,Percussion,/content/drive/MyDrive/techno dataset/Berlin underground/Percussion/Cowbell 2.wav,0.5188425448314479
0.21940751373767853,5054.641105629008,8847.741179770612,109.95678191489361,0.15665516954787234,86.16660560756405,0.5092452615090183,Drumloop_013_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_013_FULL_110.wav,0.5180181350354242
0.18282514810562134,4950.434540837458,8805.218830514461,147.65625,0.1437254560754654,86.16660560756405,0.5087038561339424,Drumloop_018_STRIPPED_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_018_STRIPPED_110.wav,0.5172977681922725
0.13697338104248047,5599.558212036732,9428.450434258644,109.95678191489361,0.19777793072639627,86.16660560756405,0.5083201850109893,Drumloop_007_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_007_NOKICK_110.wav,0.516787274635367
0.05094994977116585,5827.908989365117,10698.823514897773,109.95678191489361,0.18579685941655585,86.16660560756405,0.5078814282650606,Drumloop_015_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_015_TOP_110.wav,0.5162034869108141
0.2733777165412903,4353.858131187628,8939.056851001496,109.95678191489361,0.09623750727227394,86.16660560756405,0.506380294513529,Drumloop_008_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_008_FULL_110.wav,0.5142061536157986
0.24949975311756134,4673.894242517622,8802.441276387965,109.95678191489361,0.10705826130319149,86.16660560756405,0.5060981518266414,Drumloop_014_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_014_FULL_110.wav,0.5138307487047502
0.014524821192026138,5400.252828406128,10227.749467329546,172.265625,0.14452237215909092,86.42847810336022,0.49900721138863113,Low Tom 2.wav,Toms,/content/drive/MyDrive/techno dataset/Berlin underground/Toms/Low Tom 2.wav,0.5043958989351284
0.018178733065724373,4772.247951599134,8003.02111037234,303.99816176470586,0.14425074800531915,86.16503845354397,0.498290294501057,Percussion 3.wav,Percussion,/content/drive/MyDrive/techno dataset/Berlin underground/Percussion/Percussion 3.wav,0.5034420052745203
0.23395919799804688,4698.440705406153,8651.307970412234,109.95678191489361,0.13110026907413563,86.16660560756405,0.497779756017641,Drumloop_007_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_007_FULL_110.wav,0.5027627083695824
0.019115038216114044,5352.0071750899,8915.261516165227,215.33203125,0.15470139523769946,86.16660560756405,0.4943175303006214,Drumloop_015_PERCUSSION_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_015_PERCUSSION_110.wav,0.4981560444447945
0.11083760857582092,5435.521639044837,9274.138690055684,109.95678191489361,0.18961090737200798,86.16660560756405,0.48862826965307027,Drumloop_001_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_001_NOKICK_110.wav,0.4905861995167319
0.08279390633106232,5380.169981195858,9928.639253656915,109.95678191489361,0.1765487346243351,86.16660560756405,0.4884251128578547,Drumloop_015_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_015_NOKICK_110.wav,0.4903158892723725
0.0711299329996109,5742.366515474591,9287.138788750832,109.95678191489361,0.19111665766289893,86.16660560756405,0.484511884262605,Drumloop_021_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_021_TOP_110.wav,0.4851091435334773
0.057024676352739334,4857.221141944577,8588.540974069148,215.33203125,0.16275349069148937,86.16503845354397,0.48439249847040033,Clap 9.wav,Claps,/content/drive/MyDrive/techno dataset/Berlin underground/Claps/Clap 9.wav,0.4849502947850038
0.09440666437149048,5531.68793477837,9125.55386157746,109.95678191489361,0.2002849173038564,86.16660560756405,0.48269043149178115,Drumloop_001_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_001_TOP_110.wav,0.4826856098138786
0.15007677674293518,4687.424402539377,7912.993995179521,172.265625,0.12482338763297872,86.16503845354397,0.4802018181959911,Kick 12.wav,Kick,/content/drive/MyDrive/techno dataset/Berlin underground/Kick/Kick 12.wav,0.47937438575471114
0.23071065545082092,4372.141271230041,8412.037431432846,109.95678191489361,0.1226897544049202,86.16660560756405,0.4794586994375587,Drumloop_009_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_009_FULL_110.wav,0.47838562919863936
0.19348295032978058,4652.8843432695185,8592.435276761968,109.95678191489361,0.13652980073969415,86.16660560756405,0.4787034394972054,Drumloop_012_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_012_FULL_110.wav,0.47738071819472655
0.09191551804542542,5481.890728600957,9019.004594518783,109.95678191489361,0.17829213243849734,86.16660560756405,0.47769559238852854,Drumloop_021_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_021_NOKICK_110.wav,0.4760397273706967
0.028507612645626068,5057.130116325961,7645.661569148936,246.09375,0.18410280917553193,86.16503845354397,0.4770055308034527,Percussion 7.wav,Percussion,/content/drive/MyDrive/techno dataset/Berlin underground/Percussion/Percussion 7.wav,0.47512156602892625
0.10961753875017166,5361.718549510555,8874.027722947141,107.666015625,0.16619158805684842,86.16660560756405,0.4762250233781573,Drumloop_005_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_005_NOKICK_110.wav,0.47408306198759176
0.097707100212574,5478.338142363844,8800.465490462931,109.95678191489361,0.1635722708194814,86.16660560756405,0.4755082211903793,Drumloop_005_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_005_TOP_110.wav,0.4731293209407808
0.032561395317316055,5049.269083306079,10060.358315325799,139.6748310810811,0.1556578291223404,86.20445849276327,0.47341673059796097,Ride 8.wav,Rides,/content/drive/MyDrive/techno dataset/Berlin underground/Rides/Ride 8.wav,0.47034648843689064
0.0808510035276413,4986.165248396426,8915.175612429355,147.65625,0.14518510534408244,86.16660560756405,0.47145323547450957,Drumloop_019_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_019_NOKICK_110.wav,0.46773396028563924
0.046620242297649384,5586.683038582399,9398.727741647273,109.95678191489361,0.1678960272606383,86.16660560756405,0.471101656656292,Drumloop_018_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_018_TOP_110.wav,0.46726616714013725
0.06002779304981232,4949.565642022878,8875.2685546875,139.6748310810811,0.17049153645833334,87.99467908214167,0.45696261543007344,Closed Hat 4.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Closed Hat 4.wav,0.44845346789071394
0.028928732499480247,4932.515473291656,9313.677014802632,147.65625,0.14851459703947367,86.66914913423943,0.45664248854428185,Clap 10.wav,Claps,/content/drive/MyDrive/techno dataset/Berlin underground/Claps/Clap 10.wav,0.44802752310933197
0.04071013629436493,5431.5874673854105,8351.89208984375,135.99917763157896,0.18050130208333334,88.00443458980044,0.4550060151573634,Ride 7.wav,Rides,/content/drive/MyDrive/techno dataset/Berlin underground/Rides/Ride 7.wav,0.44585011368211475
0.21530628204345703,4315.50576225264,7598.929936835107,109.95678191489361,0.12181123774102394,86.16660560756405,0.4549109685960058,Drumloop_001_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_001_FULL_110.wav,0.44572364949370874
0.10971014201641083,4593.464483921479,8155.528876122008,147.65625,0.11262674534574468,86.16660560756405,0.45307767747606,Drumloop_002_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_002_TOP_110.wav,0.4432843642604057
0.13847114145755768,4611.127858993159,8469.392492416056,109.95678191489361,0.13482146567486702,86.16660560756405,0.4526719921010345,Drumloop_006_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_006_NOKICK_110.wav,0.44274457964360353
0.2429131716489792,3856.118868437661,7767.730777821643,109.95678191489361,0.08126506399601063,86.16660560756405,0.45210273273988366,Drumloop_015_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_015_FULL_110.wav,0.44198715168332636
0.03990469500422478,3633.6837717823632,7261.175537109375,303.99816176470586,0.0703125,87.99467908214167,0.44944761106806896,Rim Shot 2.wav,Percussion,/content/drive/MyDrive/techno dataset/Berlin underground/Percussion/Rim Shot 2.wav,0.43845437992862973
0.01450782548636198,5194.808463440089,8438.266705452128,147.65625,0.19579039228723405,86.16503845354397,0.44320190668259074,Closed Hat 2.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Closed Hat 2.wav,0.43014415886590845
0.04474511370062828,5191.600784210307,7983.151726973684,135.99917763157896,0.16818290844298245,86.4824881304617,0.44024569824340104,Ride 9.wav,Rides,/content/drive/MyDrive/techno dataset/Berlin underground/Rides/Ride 9.wav,0.4262107761566229
0.28076568245887756,3537.995213166994,6868.23275951629,112.34714673913044,0.0498280626662234,86.16660560756405,0.4385193220372043,Drumloop_005_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_005_FULL_110.wav,0.42391374654627595
0.21646040678024292,3608.6190635700723,7174.450943317819,143.5546875,0.04399401076296543,86.16660560756405,0.4371737402123313,Synthloop_003_110_Am.wav,Synth loop,/content/drive/MyDrive/techno dataset/Berlin underground/Synth loop/Synthloop_003_110_Am.wav,0.42212338284467754
0.13914141058921814,4395.641508720678,7959.983338700964,109.95678191489361,0.10958083132480054,86.16660560756405,0.4346711785441788,Drumloop_002_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_002_NOKICK_110.wav,0.4187935997806898
0.23441770672798157,3668.1705183661384,7350.839947639628,109.95678191489361,0.0757913792386968,86.16660560756405,0.4333186670401622,Drumloop_006_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_006_FULL_110.wav,0.41699401579551354
0.2494344860315323,3841.152703310529,6704.500238946143,109.95678191489361,0.1026163304105718,86.16660560756405,0.4328854165231274,Drumloop_021_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_021_FULL_110.wav,0.4164175543830156
0.08264423161745071,4378.537128933466,8568.896484375,123.046875,0.09376992984693877,87.36556966119511,0.4301542021694853,Snare 8.wav,Snares,/content/drive/MyDrive/techno dataset/Berlin underground/Snares/Snare 8.wav,0.41278353752156827
0.294002890586853,3310.1143717776554,6624.982014108212,109.95678191489361,0.04118314702460106,86.16660560756405,0.42920847641601434,Drumloop_002_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_002_FULL_110.wav,0.4115252022576827
0.15597252547740936,2863.2520972125812,5781.89411569149,287.109375,0.07142411901595745,86.16862060364181,0.42895353365026534,Kick 3.wav,Kick,/content/drive/MyDrive/techno dataset/Berlin underground/Kick/Kick 3.wav,0.4111859881977535
0.2862444221973419,3291.4133690314015,6746.363992893949,109.95678191489361,0.03207007874833777,86.16660560756405,0.42783144103294013,Drumloop_019_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_019_FULL_110.wav,0.4096929880287892
0.07088411599397659,4793.956231612214,7623.967044454225,132.51201923076923,0.18657157790492956,86.77974557246196,0.4268623555875178,Open Hat 1.wav,Hats,/content/drive/MyDrive/techno dataset/Berlin underground/Hats/Open Hat 1.wav,0.40840357153017126
0.02416403591632843,4493.219992996699,7725.074800531915,184.5703125,0.16919118461879432,86.16623247048389,0.42494801636454593,SFX 3.wav,SFX,/content/drive/MyDrive/techno dataset/Berlin underground/SFX/SFX 3.wav,0.4058564477551616
0.05677466094493866,4674.144742597617,8537.428251225898,109.95678191489361,0.12150151678856383,86.16660560756405,0.42371724820735085,Drumloop_019_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_019_TOP_110.wav,0.40421884936241176
0.2473876029253006,3450.9800712064507,6572.494831491024,109.95678191489361,0.07935089760638298,86.16660560756405,0.4147950814276295,Drumloop_003_FULL_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_003_FULL_110.wav,0.3923474616498671
0.15216681361198425,3689.972439448764,6804.034034242021,147.65625,0.09542327231549202,86.16660560756405,0.4091494976089628,Drumloop_020_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_020_NOKICK_110.wav,0.3848357309201314
0.11697328835725784,4150.368222684982,7531.867753698471,109.95678191489361,0.11065154379986702,86.16660560756405,0.4080438697250063,Drumloop_006_TOP_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_006_TOP_110.wav,0.3833646378997588
0.026963546872138977,3750.9836281452303,7900.495729608051,191.40625,0.07104078389830508,86.53097874887759,0.40516034439646276,Rim Shot 1.wav,Percussion,/content/drive/MyDrive/techno dataset/Berlin underground/Percussion/Rim Shot 1.wav,0.3795279636927842
0.14483849704265594,4073.0550637329975,7237.8192658120015,87.5926906779661,0.12479871384640957,86.16660560756405,0.3992276943622729,Drumloop_003_NOKICK_110.wav,drum loop,/content/drive/MyDrive/techno dataset/Berlin underground/drum loop/Drumloop_003_NOKICK_110.wav,0.37163427705168905
0.0775136724114418,3996.7012241600823,7385.888671875,139.6748310810811,0.13557942708333334,87.99467908214167,0.3984369538486204,Snare 9.wav,Snares,/content/drive/MyDrive/techno dataset/Berlin underground/Snares/Snare 9.wav,0.3705821573761275
0.16842560470104218,3485.8494364922135,6741.725191156915,120.18531976744185,0.06656208444148937,86.16862060364181,0.3930167594557341,Kick 14.wav,Kick,/content/drive/MyDrive/techno dataset/Berlin underground/Kick/Kick 14.wav,0.36337031851411933
